i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
131,dragonballsuper,0.07191780821917808,0.0008561643835616438,0.05136986301369863,0.09075342465753425,0.026541095890410957,0.003424657534246575,0.01797945205479452,0.04195205479452055,0.1601027397260274,0.0488013698630137,0.0351027397260274,0.0059931506849315065,0.007705479452054794,0.0273972602739726,0.046232876712328765,0.004280821917808219,0.0008561643835616438,0.015410958904109588,0.04708904109589041,0.0059931506849315065,0.007705479452054794,0.0025684931506849314,0.011986301369863013,0.0059931506849315065,0.009417808219178082,0.045376712328767124,0.039383561643835614,0.0017123287671232876,0.0,0.0025684931506849314,0.003424657534246575,0.0017123287671232876,0.0059931506849315065,0.023972602739726026,0.045376712328767124,0.0008561643835616438,0.0821917808219178,0.0
132,haruhisuzumiya,0.06266318537859007,0.0008703220191470844,0.07049608355091384,0.10791993037423847,0.04525674499564839,0.0008703220191470844,0.02610966057441253,0.022628372497824196,0.08442123585726719,0.0278503046127067,0.050478677110530897,0.005221932114882507,0.004351610095735422,0.005221932114882507,0.010443864229765013,0.0,0.012184508268059183,0.03307223672758921,0.019147084421235857,0.012184508268059183,0.006092254134029591,0.012184508268059183,0.03742384682332463,0.05657093124456049,0.02175805047867711,0.015665796344647518,0.06353350739773717,0.007832898172323759,0.006962576153176675,0.016536118363794605,0.005221932114882507,0.0017406440382941688,0.006962576153176675,0.10182767624020887,0.016536118363794605,0.008703220191470844,0.010443864229765013,0.0026109660574412533
133,recess,0.0078397212543554,0.0,0.05662020905923345,0.1524390243902439,0.06358885017421603,0.008710801393728223,0.027874564459930314,0.0,0.017421602787456445,0.002613240418118467,0.05836236933797909,0.023519163763066203,0.0,0.0008710801393728223,0.017421602787456445,0.006097560975609756,0.006968641114982578,0.0008710801393728223,0.023519163763066203,0.03484320557491289,0.002613240418118467,0.09233449477351917,0.05836236933797909,0.012195121951219513,0.08101045296167247,0.0017421602787456446,0.047038327526132406,0.006097560975609756,0.08188153310104529,0.002613240418118467,0.0008710801393728223,0.02613240418118467,0.005226480836236934,0.01132404181184669,0.0,0.004355400696864111,0.0,0.05662020905923345
134,yugioh5ds,0.05666957279860506,0.0,0.044463818657367045,0.07061900610287707,0.022667829119442023,0.0008718395815170009,0.01918047079337402,0.013949433304272014,0.13513513513513514,0.023539668700959023,0.020924149956408022,0.0052310374891020054,0.0017436791630340018,0.006102877070619006,0.03138622493461203,0.0008718395815170009,0.0052310374891020054,0.0052310374891020054,0.02964254577157803,0.0017436791630340018,0.0026155187445510027,0.04882301656495205,0.007846556233653008,0.017436791630340016,0.006102877070619006,0.05143853530950305,0.04882301656495205,0.0034873583260680036,0.0,0.0017436791630340018,0.00959023539668701,0.06625980819529206,0.02964254577157803,0.03225806451612903,0.04097646033129904,0.015693112467306015,0.06102877070619006,0.06102877070619006
135,mobilesuitgundamwing,0.10308370044052863,0.0,0.05991189427312775,0.039647577092511016,0.015859030837004406,0.001762114537444934,0.027312775330396475,0.0,0.15594713656387665,0.015859030837004406,0.02026431718061674,0.001762114537444934,0.04317180616740088,0.007048458149779736,0.02290748898678414,0.03436123348017621,0.006167400881057269,0.0026431718061674008,0.02026431718061674,0.0,0.007929515418502203,0.02643171806167401,0.006167400881057269,0.007048458149779736,0.001762114537444934,0.04140969162995595,0.03612334801762115,0.001762114537444934,0.0,0.0052863436123348016,0.0933920704845815,0.050220264317180616,0.01762114537444934,0.039647577092511016,0.003524229074889868,0.007929515418502203,0.02378854625550661,0.051982378854625554
136,onceuponatime,0.16607773851590105,0.009717314487632508,0.06802120141342756,0.1413427561837456,0.009717314487632508,0.037102473498233215,0.015901060070671377,0.037985865724381625,0.09187279151943463,0.006183745583038869,0.0636042402826855,0.00265017667844523,0.0008833922261484099,0.023851590106007067,0.060954063604240286,0.0017667844522968198,0.019434628975265017,0.023851590106007067,0.0353356890459364,0.006183745583038869,0.03356890459363958,0.0,0.01060070671378092,0.009717314487632508,0.015901060070671377,0.0088339222614841,0.011484098939929329,0.013250883392226149,0.0,0.007067137809187279,0.0,0.0017667844522968198,0.00441696113074205,0.0017667844522968198,0.04770318021201413,0.0088339222614841,0.00265017667844523,0.0
137,caseclosed,0.11415929203539824,0.0,0.07345132743362832,0.09911504424778761,0.0415929203539823,0.0008849557522123894,0.022123893805309734,0.006194690265486726,0.061061946902654866,0.0035398230088495575,0.07256637168141593,0.010619469026548672,0.0008849557522123894,0.006194690265486726,0.016814159292035398,0.0017699115044247787,0.10265486725663717,0.0035398230088495575,0.02743362831858407,0.008849557522123894,0.0008849557522123894,0.0,0.033628318584070796,0.04424778761061947,0.030973451327433628,0.005309734513274336,0.05752212389380531,0.017699115044247787,0.008849557522123894,0.009734513274336283,0.004424778761061947,0.0,0.0035398230088495575,0.07345132743362832,0.0035398230088495575,0.023893805309734513,0.008849557522123894,0.0
138,itsalwayssunnyinphiladelphia,0.03996447602131439,0.0008880994671403197,0.03996447602131439,0.1216696269982238,0.06394316163410302,0.02664298401420959,0.018650088809946713,0.0008880994671403197,0.016873889875666074,0.0017761989342806395,0.09769094138543517,0.0053285968028419185,0.0,0.0,0.010657193605683837,0.0,0.050621669626998225,0.0017761989342806395,0.0053285968028419185,0.020426287744227355,0.0,0.08259325044404973,0.012433392539964476,0.010657193605683837,0.09680284191829484,0.0017761989342806395,0.006216696269982238,0.10923623445825932,0.02930728241563055,0.022202486678507993,0.0,0.012433392539964476,0.007104795737122558,0.0008880994671403197,0.0017761989342806395,0.0053285968028419185,0.0008880994671403197,0.07726465364120781
139,tokyoghoul,0.13434163701067617,0.015124555160142349,0.08540925266903915,0.04893238434163701,0.016903914590747332,0.0017793594306049821,0.005338078291814947,0.019572953736654804,0.1298932384341637,0.0017793594306049821,0.020462633451957295,0.0008896797153024911,0.0035587188612099642,0.005338078291814947,0.025800711743772242,0.00800711743772242,0.016903914590747332,0.010676156583629894,0.012455516014234875,0.0026690391459074734,0.013345195729537367,0.033807829181494664,0.017793594306049824,0.04448398576512456,0.004448398576512456,0.013345195729537367,0.030249110320284697,0.0071174377224199285,0.0008896797153024911,0.01601423487544484,0.0017793594306049821,0.050711743772241996,0.020462633451957295,0.028469750889679714,0.021352313167259787,0.009786476868327402,0.036476868327402136,0.08362989323843416
140,heyarnold,0.026690391459074734,0.0,0.0791814946619217,0.19839857651245552,0.04804270462633452,0.012455516014234875,0.02224199288256228,0.0008896797153024911,0.013345195729537367,0.0,0.08185053380782918,0.01601423487544484,0.0008896797153024911,0.0035587188612099642,0.018683274021352312,0.0008896797153024911,0.012455516014234875,0.0008896797153024911,0.020462633451957295,0.045373665480427046,0.0,0.0008896797153024911,0.060498220640569395,0.01601423487544484,0.1298932384341637,0.0008896797153024911,0.05516014234875445,0.02224199288256228,0.08451957295373666,0.009786476868327402,0.0026690391459074734,0.0,0.004448398576512456,0.004448398576512456,0.0026690391459074734,0.0026690391459074734,0.0,0.0008896797153024911
141,hunterxhunter,0.10231316725978648,0.0035587188612099642,0.037366548042704624,0.07829181494661921,0.018683274021352312,0.0035587188612099642,0.020462633451957295,0.02224199288256228,0.14501779359430605,0.012455516014234875,0.025800711743772242,0.0035587188612099642,0.005338078291814947,0.0071174377224199285,0.023131672597864767,0.0026690391459074734,0.0035587188612099642,0.012455516014234875,0.02224199288256228,0.0017793594306049821,0.005338078291814947,0.027580071174377226,0.008896797153024912,0.010676156583629894,0.0026690391459074734,0.03469750889679715,0.045373665480427046,0.0035587188612099642,0.0017793594306049821,0.0017793594306049821,0.0017793594306049821,0.04893238434163701,0.016903914590747332,0.03825622775800712,0.04092526690391459,0.0035587188612099642,0.09697508896797152,0.05871886120996441
142,sherlock,0.15446428571428572,0.0008928571428571428,0.07589285714285714,0.1125,0.033035714285714286,0.030357142857142857,0.016964285714285713,0.0026785714285714286,0.06607142857142857,0.0026785714285714286,0.08660714285714285,0.0008928571428571428,0.0017857142857142857,0.011607142857142858,0.039285714285714285,0.0008928571428571428,0.07857142857142857,0.00625,0.00625,0.0,0.005357142857142857,0.04375,0.007142857142857143,0.013392857142857142,0.025892857142857145,0.0026785714285714286,0.007142857142857143,0.03571428571428571,0.0008928571428571428,0.011607142857142858,0.0,0.023214285714285715,0.013392857142857142,0.0017857142857142857,0.0,0.023214285714285715,0.0008928571428571428,0.05625
143,kaguyasamaloveiswar,0.048343777976723366,0.0,0.10116383169203223,0.11190689346463742,0.04297224709042077,0.008057296329453895,0.017009847806624886,0.0,0.02775290957923008,0.0,0.05908683974932856,0.005371530886302597,0.0,0.006266786034019696,0.021486123545210387,0.0008952551477170994,0.0026857654431512983,0.0026857654431512983,0.006266786034019696,0.010743061772605193,0.009847806624888093,0.07878245299910475,0.07788719785138765,0.05640107430617726,0.01521933751119069,0.0017905102954341987,0.04028648164726947,0.02954341987466428,0.011638316920322292,0.02775290957923008,0.0,0.009847806624888093,0.012533572068039392,0.07788719785138765,0.0017905102954341987,0.0017905102954341987,0.0035810205908683975,0.07072515666965085
144,fringe,0.09793351302785265,0.005390835579514825,0.04582210242587601,0.0853548966756514,0.014375561545372867,0.03504043126684636,0.030548068283917342,0.03863432165318958,0.06558849955076371,0.0440251572327044,0.0637915543575921,0.0008984725965858042,0.017969451931716084,0.0008984725965858042,0.03504043126684636,0.006289308176100629,0.04582210242587601,0.04672057502246182,0.01078167115902965,0.004492362982929021,0.0026954177897574125,0.0431266846361186,0.0017969451931716084,0.004492362982929021,0.012578616352201259,0.0071877807726864335,0.0071877807726864335,0.013477088948787063,0.0,0.005390835579514825,0.0,0.05929919137466307,0.022461814914645103,0.0008984725965858042,0.008984725965858042,0.019766397124887692,0.0,0.09523809523809523
145,thewestwing,0.09344115004492363,0.0,0.04851752021563342,0.12129380053908356,0.03773584905660377,0.07187780772686433,0.025157232704402517,0.0008984725965858042,0.025157232704402517,0.005390835579514825,0.12578616352201258,0.0,0.0026954177897574125,0.0008984725965858042,0.017070979335130278,0.009883198562443846,0.05660377358490566,0.0035938903863432167,0.004492362982929021,0.0026954177897574125,0.0035938903863432167,0.05660377358490566,0.0071877807726864335,0.022461814914645103,0.04672057502246182,0.0008984725965858042,0.0035938903863432167,0.07187780772686433,0.008086253369272238,0.0215633423180593,0.0,0.008984725965858042,0.009883198562443846,0.0017969451931716084,0.0,0.014375561545372867,0.0,0.06918238993710692
146,kaeloo,0.01891891891891892,0.0018018018018018018,0.08018018018018018,0.2153153153153153,0.08648648648648649,0.0036036036036036037,0.025225225225225224,0.011711711711711712,0.032432432432432434,0.015315315315315315,0.05405405405405406,0.04954954954954955,0.002702702702702703,0.002702702702702703,0.02252252252252252,0.0009009009009009009,0.002702702702702703,0.006306306306306306,0.06036036036036036,0.036036036036036036,0.002702702702702703,0.0,0.036036036036036036,0.011711711711711712,0.07567567567567568,0.008108108108108109,0.04504504504504504,0.010810810810810811,0.03333333333333333,0.006306306306306306,0.0009009009009009009,0.0,0.009009009009009009,0.011711711711711712,0.009009009009009009,0.006306306306306306,0.002702702702702703,0.0018018018018018018
147,psych,0.07046070460704607,0.0009033423667570009,0.03974706413730804,0.10298102981029811,0.037037037037037035,0.04065040650406504,0.028906955736224028,0.0009033423667570009,0.02168021680216802,0.0027100271002710027,0.1120144534778681,0.0009033423667570009,0.0,0.0027100271002710027,0.014453477868112014,0.0027100271002710027,0.1102077687443541,0.0018066847335140017,0.01084010840108401,0.01084010840108401,0.0027100271002710027,0.07588075880758807,0.009033423667570008,0.011743450767841012,0.06504065040650407,0.0,0.008130081300813009,0.06323396567299007,0.007226738934056007,0.01987353206865402,0.0,0.017163504968383016,0.014453477868112014,0.0027100271002710027,0.0009033423667570009,0.018970189701897018,0.0,0.07046070460704607
148,mobilesuitgundam00,0.09239130434782608,0.0,0.06793478260869565,0.026268115942028984,0.018115942028985508,0.0009057971014492754,0.017210144927536232,0.0,0.20018115942028986,0.026268115942028984,0.020833333333333332,0.0,0.03713768115942029,0.002717391304347826,0.028079710144927536,0.02717391304347826,0.002717391304347826,0.0036231884057971015,0.009963768115942028,0.0018115942028985507,0.005434782608695652,0.030797101449275364,0.009963768115942028,0.015398550724637682,0.0009057971014492754,0.044384057971014496,0.03351449275362319,0.0,0.0,0.006340579710144928,0.08152173913043478,0.043478260869565216,0.020833333333333332,0.030797101449275364,0.0018115942028985507,0.005434782608695652,0.019927536231884056,0.0661231884057971
149,codelyoko,0.041742286751361164,0.0009074410163339383,0.045372050816696916,0.10163339382940109,0.034482758620689655,0.008166969147005444,0.018148820326678767,0.024500907441016333,0.09346642468239565,0.039927404718693285,0.050816696914700546,0.007259528130671506,0.004537205081669692,0.009981851179673321,0.04446460980036298,0.0,0.0018148820326678765,0.016333938294010888,0.04627949183303085,0.008166969147005444,0.0018148820326678765,0.05172413793103448,0.023593466424682397,0.021778584392014518,0.024500907441016333,0.056261343012704176,0.02722323049001815,0.0054446460980036296,0.0027223230490018148,0.0054446460980036296,0.004537205081669692,0.05172413793103448,0.019963702359346643,0.007259528130671506,0.023593466424682397,0.016333938294010888,0.008166969147005444,0.0499092558983666
150,lawandorder,0.10665451230628988,0.0,0.02917046490428441,0.07019143117593436,0.01276207839562443,0.04557885141294439,0.016408386508659983,0.0018231540565177757,0.016408386508659983,0.0027347310847766638,0.09480401093892434,0.0,0.0054694621695533276,0.0009115770282588879,0.02552415679124886,0.008204193254329991,0.22789425706472197,0.0009115770282588879,0.0018231540565177757,0.0,0.0018231540565177757,0.053783044667274384,0.0027347310847766638,0.006381039197812215,0.04102096627164995,0.0009115770282588879,0.0054694621695533276,0.08842297174111212,0.0018231540565177757,0.015496809480401094,0.0009115770282588879,0.013673655423883319,0.011850501367365542,0.0009115770282588879,0.0,0.015496809480401094,0.0,0.07201458523245215
