i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
203,darksoulsii,0.009823182711198428,0.015717092337917484,0.08055009823182711,0.08644400785854617,0.06483300589390963,0.275049115913556,0.043222003929273084,0.09233791748526522,0.07465618860510806,0.05304518664047151,0.060903732809430254,0.0019646365422396855,0.05304518664047151,0.003929273084479371,0.025540275049115914,0.015717092337917484,0.011787819253438114,0.0137524557956778,0.01768172888015717
204,baldursgateii,0.011029411764705883,0.11213235294117647,0.09375,0.1323529411764706,0.042279411764705885,0.20404411764705882,0.0900735294117647,0.06066176470588235,0.06066176470588235,0.03308823529411765,0.03860294117647059,0.0,0.05330882352941176,0.03308823529411765,0.012867647058823529,0.001838235294117647,0.011029411764705883,0.001838235294117647,0.007352941176470588
205,supermariorpg,0.04816955684007707,0.06358381502890173,0.09441233140655106,0.04046242774566474,0.025048169556840076,0.27167630057803466,0.05973025048169557,0.05202312138728324,0.036608863198458574,0.05009633911368015,0.057803468208092484,0.0019267822736030828,0.09826589595375723,0.0038535645472061657,0.017341040462427744,0.0038535645472061657,0.04816955684007707,0.01348747591522158,0.01348747591522158
206,sonicthehedgehog2006,0.04725897920604915,0.05671077504725898,0.054820415879017016,0.052930056710775046,0.02835538752362949,0.2381852551984877,0.09829867674858223,0.045368620037807186,0.030245746691871456,0.043478260869565216,0.0831758034026465,0.001890359168241966,0.0888468809073724,0.011342155009451797,0.013232514177693762,0.024574669187145556,0.043478260869565216,0.026465028355387523,0.011342155009451797
207,kirby,0.06521739130434782,0.041501976284584984,0.043478260869565216,0.023715415019762844,0.015810276679841896,0.22134387351778656,0.08102766798418973,0.07114624505928854,0.041501976284584984,0.06521739130434782,0.06719367588932806,0.005928853754940711,0.10869565217391304,0.0,0.017786561264822136,0.025691699604743084,0.05731225296442688,0.021739130434782608,0.025691699604743084
208,supermariobros,0.0683111954459203,0.051233396584440226,0.06261859582542695,0.03415559772296015,0.015180265654648957,0.21821631878557876,0.06451612903225806,0.028462998102466792,0.020872865275142316,0.07210626185958255,0.0872865275142315,0.003795066413662239,0.1062618595825427,0.0056925996204933585,0.026565464895635674,0.024667931688804556,0.0683111954459203,0.022770398481973434,0.018975332068311195
209,left4dead2,0.02099236641221374,0.04770992366412214,0.05343511450381679,0.09923664122137404,0.04389312977099236,0.24618320610687022,0.05343511450381679,0.05916030534351145,0.007633587786259542,0.04007633587786259,0.10877862595419847,0.0,0.07251908396946564,0.04198473282442748,0.0057251908396946565,0.015267175572519083,0.022900763358778626,0.05725190839694656,0.003816793893129771
210,supermarioodyssey,0.05813953488372093,0.050387596899224806,0.08139534883720931,0.03875968992248062,0.01744186046511628,0.23837209302325582,0.027131782945736434,0.023255813953488372,0.015503875968992248,0.06395348837209303,0.10465116279069768,0.001937984496124031,0.09496124031007752,0.009689922480620155,0.040697674418604654,0.01937984496124031,0.08333333333333333,0.015503875968992248,0.015503875968992248
211,nomoreheroes,0.06072106261859583,0.04933586337760911,0.06072106261859583,0.09108159392789374,0.018975332068311195,0.22580645161290322,0.08159392789373814,0.06072106261859583,0.013282732447817837,0.030360531309297913,0.1252371916508539,0.0,0.07210626185958255,0.028462998102466792,0.007590132827324478,0.011385199240986717,0.026565464895635674,0.03225806451612903,0.003795066413662239
212,saintsrowiv,0.03189493433395872,0.0675422138836773,0.039399624765478425,0.0900562851782364,0.02626641651031895,0.23827392120075047,0.08067542213883677,0.05065666041275797,0.0150093808630394,0.03564727954971857,0.12570356472795496,0.009380863039399626,0.06191369606003752,0.043151969981238276,0.001876172607879925,0.0150093808630394,0.028142589118198873,0.03564727954971857,0.00375234521575985
213,maplestory,0.0444015444015444,0.05405405405405406,0.08687258687258688,0.052123552123552123,0.032818532818532815,0.2644787644787645,0.05791505791505792,0.06563706563706563,0.05405405405405406,0.03861003861003861,0.05405405405405406,0.003861003861003861,0.08301158301158301,0.003861003861003861,0.013513513513513514,0.019305019305019305,0.032818532818532815,0.023166023166023165,0.015444015444015444
214,dissidiafinalfantasy,0.09333333333333334,0.07428571428571429,0.04380952380952381,0.049523809523809526,0.03619047619047619,0.19428571428571428,0.08952380952380952,0.07809523809523809,0.05714285714285714,0.030476190476190476,0.0838095238095238,0.0019047619047619048,0.0761904761904762,0.005714285714285714,0.0038095238095238095,0.007619047619047619,0.01904761904761905,0.022857142857142857,0.03238095238095238
215,firstencounterassaultrecon,0.01893939393939394,0.04924242424242424,0.043560606060606064,0.09848484848484848,0.056818181818181816,0.2746212121212121,0.0625,0.058712121212121215,0.013257575757575758,0.043560606060606064,0.07196969696969698,0.003787878787878788,0.058712121212121215,0.022727272727272728,0.005681818181818182,0.017045454545454544,0.015151515151515152,0.08333333333333333,0.001893939393939394
216,residentevil5,0.04597701149425287,0.028735632183908046,0.04597701149425287,0.08045977011494253,0.040229885057471264,0.24904214559386972,0.07662835249042145,0.07854406130268199,0.013409961685823755,0.0421455938697318,0.10344827586206896,0.0038314176245210726,0.05938697318007663,0.0210727969348659,0.009578544061302681,0.017241379310344827,0.01532567049808429,0.06321839080459771,0.005747126436781609
217,metalslug,0.0496031746031746,0.017857142857142856,0.047619047619047616,0.04563492063492063,0.047619047619047616,0.23214285714285715,0.03968253968253968,0.057539682539682536,0.017857142857142856,0.07142857142857142,0.07341269841269842,0.011904761904761904,0.0873015873015873,0.011904761904761904,0.02976190476190476,0.025793650793650792,0.031746031746031744,0.09325396825396826,0.007936507936507936
218,assassinscreedodyssey,0.016423357664233577,0.051094890510948905,0.08211678832116788,0.14233576642335766,0.058394160583941604,0.26824817518248173,0.07846715328467153,0.058394160583941604,0.029197080291970802,0.03467153284671533,0.051094890510948905,0.005474452554744526,0.0364963503649635,0.014598540145985401,0.009124087591240875,0.0072992700729927005,0.025547445255474453,0.020072992700729927,0.010948905109489052
219,mortalkombatx,0.039923954372623575,0.10456273764258556,0.03802281368821293,0.09315589353612168,0.034220532319391636,0.1920152091254753,0.09695817490494296,0.060836501901140684,0.039923954372623575,0.024714828897338403,0.12357414448669202,0.0019011406844106464,0.0741444866920152,0.02091254752851711,0.005703422053231939,0.0019011406844106464,0.019011406844106463,0.022813688212927757,0.005703422053231939
220,thesims3,0.036468330134357005,0.18426103646833014,0.12859884836852206,0.09213051823416507,0.0345489443378119,0.14779270633397312,0.03838771593090211,0.01727447216890595,0.028790786948176585,0.03262955854126679,0.05950095969289827,0.005758157389635317,0.04990403071017274,0.04222648752399232,0.015355086372360844,0.011516314779270634,0.044145873320537425,0.01727447216890595,0.013435700575815739
221,goldensundarkdawn,0.05639097744360902,0.11466165413533834,0.07706766917293233,0.05075187969924812,0.02819548872180451,0.20300751879699247,0.08082706766917293,0.06203007518796992,0.07706766917293233,0.03571428571428571,0.05639097744360902,0.0037593984962406013,0.07894736842105263,0.007518796992481203,0.009398496240601503,0.0018796992481203006,0.02443609022556391,0.013157894736842105,0.018796992481203006
222,finalfantasyxiii2,0.04216867469879518,0.060240963855421686,0.0783132530120482,0.06827309236947791,0.028112449799196786,0.2791164658634538,0.09437751004016064,0.07630522088353414,0.04618473895582329,0.03413654618473896,0.0642570281124498,0.004016064257028112,0.07228915662650602,0.002008032128514056,0.006024096385542169,0.002008032128514056,0.018072289156626505,0.014056224899598393,0.010040160642570281
223,superrobotwarsoriginalgeneration,0.055445544554455446,0.07128712871287128,0.03762376237623762,0.08514851485148515,0.055445544554455446,0.19603960396039605,0.10297029702970296,0.0594059405940594,0.023762376237623763,0.039603960396039604,0.09504950495049505,0.011881188118811881,0.08514851485148515,0.005940594059405941,0.0039603960396039604,0.0019801980198019802,0.011881188118811881,0.039603960396039604,0.01782178217821782
224,doometernal,0.017786561264822136,0.021739130434782608,0.05138339920948617,0.07905138339920949,0.06324110671936758,0.2628458498023715,0.07905138339920949,0.05533596837944664,0.03162055335968379,0.06521739130434782,0.0691699604743083,0.011857707509881422,0.07905138339920949,0.007905138339920948,0.011857707509881422,0.019762845849802372,0.017786561264822136,0.05138339920948617,0.003952569169960474
225,fzero,0.06432748538011696,0.08576998050682261,0.037037037037037035,0.06042884990253411,0.029239766081871343,0.2046783625730994,0.08187134502923976,0.04678362573099415,0.037037037037037035,0.04678362573099415,0.09161793372319688,0.007797270955165692,0.08966861598440545,0.021442495126705652,0.011695906432748537,0.01364522417153996,0.031189083820662766,0.025341130604288498,0.01364522417153996
226,elsword,0.05793991416309013,0.04291845493562232,0.11373390557939914,0.032188841201716736,0.034334763948497854,0.23819742489270387,0.06652360515021459,0.09012875536480687,0.06223175965665236,0.05150214592274678,0.045064377682403435,0.006437768240343348,0.06652360515021459,0.002145922746781116,0.01072961373390558,0.008583690987124463,0.023605150214592276,0.02145922746781116,0.02575107296137339
227,hyrulewarriors,0.07520325203252033,0.07317073170731707,0.04065040650406504,0.036585365853658534,0.036585365853658534,0.23780487804878048,0.06910569105691057,0.07723577235772358,0.04878048780487805,0.052845528455284556,0.06910569105691057,0.0020325203252032522,0.0975609756097561,0.0040650406504065045,0.024390243902439025,0.012195121951219513,0.02032520325203252,0.01016260162601626,0.012195121951219513
228,eternaldarkness,0.017964071856287425,0.02594810379241517,0.09381237524950099,0.09780439121756487,0.059880239520958084,0.26147704590818366,0.059880239520958084,0.07584830339321358,0.059880239520958084,0.041916167664670656,0.0499001996007984,0.0,0.05588822355289421,0.017964071856287425,0.011976047904191617,0.007984031936127744,0.01996007984031936,0.031936127744510975,0.00998003992015968
229,oracleoftao,0.027237354085603113,0.1264591439688716,0.08754863813229571,0.10894941634241245,0.019455252918287938,0.23540856031128404,0.10311284046692606,0.058365758754863814,0.06031128404669261,0.023346303501945526,0.042801556420233464,0.0038910505836575876,0.048638132295719845,0.021400778210116732,0.0038910505836575876,0.0019455252918287938,0.011673151750972763,0.007782101167315175,0.007782101167315175
230,dragonquestviii,0.037037037037037035,0.09941520467836257,0.09161793372319688,0.056530214424951264,0.029239766081871343,0.24366471734892786,0.07212475633528265,0.07602339181286549,0.0682261208576998,0.037037037037037035,0.04678362573099415,0.0,0.07992202729044834,0.007797270955165692,0.01364522417153996,0.003898635477582846,0.015594541910331383,0.003898635477582846,0.017543859649122806
231,halo4,0.02028397565922921,0.02231237322515213,0.032454361054766734,0.09939148073022312,0.06896551724137931,0.25557809330628806,0.07910750507099391,0.04462474645030426,0.012170385395537525,0.06693711967545639,0.07910750507099391,0.028397565922920892,0.07302231237322515,0.002028397565922921,0.002028397565922921,0.018255578093306288,0.014198782961460446,0.07707910750507099,0.004056795131845842
232,heroesofthestorm,0.05168986083499006,0.027833001988071572,0.07157057654075547,0.061630218687872766,0.0437375745526839,0.19284294234592445,0.07554671968190854,0.0775347912524851,0.061630218687872766,0.05168986083499006,0.08349900596421471,0.0019880715705765406,0.07952286282306163,0.009940357852882704,0.007952286282306162,0.015904572564612324,0.033797216699801194,0.041749502982107355,0.009940357852882704
233,disgaeahourofdarkness,0.0637065637065637,0.13706563706563707,0.05019305019305019,0.08108108108108109,0.02895752895752896,0.1718146718146718,0.11003861003861004,0.05791505791505792,0.055984555984555984,0.02702702702702703,0.07722007722007722,0.0019305019305019305,0.06177606177606178,0.023166023166023165,0.003861003861003861,0.0019305019305019305,0.017374517374517374,0.017374517374517374,0.011583011583011582
234,yakuza,0.060784313725490195,0.08627450980392157,0.043137254901960784,0.08823529411764706,0.01764705882352941,0.20784313725490197,0.09215686274509804,0.06274509803921569,0.021568627450980392,0.01764705882352941,0.13137254901960785,0.0,0.08235294117647059,0.03529411764705882,0.0,0.0058823529411764705,0.013725490196078431,0.029411764705882353,0.00392156862745098
235,projectxzone,0.05961538461538462,0.07692307692307693,0.028846153846153848,0.06538461538461539,0.023076923076923078,0.19807692307692307,0.09423076923076923,0.0673076923076923,0.05384615384615385,0.057692307692307696,0.08846153846153847,0.0019230769230769232,0.10192307692307692,0.015384615384615385,0.011538461538461539,0.0038461538461538464,0.013461538461538462,0.026923076923076925,0.011538461538461539
236,halo,0.021526418786692758,0.029354207436399216,0.03522504892367906,0.0821917808219178,0.09001956947162426,0.273972602739726,0.08610567514677103,0.05283757338551859,0.009784735812133072,0.05675146771037182,0.06653620352250489,0.021526418786692758,0.0547945205479452,0.0136986301369863,0.003913894324853229,0.015655577299412915,0.007827788649706457,0.07436399217221135,0.003913894324853229
237,arcanumofsteamworksandmagickobscura,0.01006036217303823,0.05835010060362173,0.1267605633802817,0.11670020120724346,0.07042253521126761,0.21730382293762576,0.06237424547283702,0.07645875251509054,0.06841046277665996,0.028169014084507043,0.03219315895372234,0.004024144869215292,0.030181086519114688,0.02414486921529175,0.006036217303822937,0.006036217303822937,0.01609657947686117,0.03420523138832998,0.012072434607645875
238,maxpayne2thefallofmaxpayne,0.009940357852882704,0.055666003976143144,0.041749502982107355,0.16699801192842942,0.019880715705765408,0.2624254473161034,0.05964214711729622,0.033797216699801194,0.013916500994035786,0.007952286282306162,0.11332007952286283,0.0,0.055666003976143144,0.073558648111332,0.0,0.009940357852882704,0.017892644135188866,0.05765407554671968,0.0
